author_year,Sample.trt.name,Location,Substrate.source,Soil.type,Soil.texture,Soil.BD,Soil.pH,Substrate.amt,Added.C.type,Added.N.type,Headspace.gas,Inhibitors,Incubation.time,Temperature,N2O.ratio_trt,SD_trt,N2O.ratio_cont,SD_cont,n,C.initial,C.added,Total.C,N.initial,N.added,Total.N,C.N.total,C.N.added,,N2O.ratio_actual
Miller_2017,30m,USA,wetland,Rains,loamy sand,,4.4,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.82,0.88,0.59,1.66,3,0.97,0,0.97,0.038,0.08,0.118,8.220338983,0,,
Miller_2017,july,USA,wetland,Rains,loamy sand,,4.6,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.82,1.92,0.56,2.39,3,0.78,0,0.78,0.034,0.08,0.114,6.842105263,0,,
Miller_2017,nov,USA,wetland,Rains,loamy sand,,4.5,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.76,1.41,0.62,2.04,3,0.79,0,0.79,0.034,0.08,0.114,6.929824561,0,,
Mueller_2002,0DMPP,France,water catchment,,silty clay,,6.8,25,glucose,NO3 (comp NR),He,"none, direct measurement",1,20,0.16,0.04,NA,NA,3,13.5,0.3,13.8,1.5,0.05,1.55,8.903225806,0.193548387,,
Mueller_2002,3DMPP,France,water catchment,,silty clay,,6.8,25,glucose,NO3 (comp NR),He,"none, direct measurement",1,20,0.16,0.02,NA,NA,3,13.5,0.3,13.8,1.5,0.05,1.55,8.903225806,0.193548387,,
Mueller_2002,10DMPP,France,water catchment,,silty clay,,6.8,25,glucose,NO3 (comp NR),He,"none, direct measurement",1,20,0.17,0.01,NA,NA,3,13.5,0.3,13.8,1.5,0.05,1.55,8.903225806,0.193548387,,
Mueller_2002,20DMPP,France,water catchment,,silty clay,,6.8,25,glucose,NO3 (comp NR),He,"none, direct measurement",1,20,0.17,0.03,NA,NA,3,13.5,0.3,13.8,1.5,0.05,1.55,8.903225806,0.193548387,,
Mueller_2002,50DMPP,France,water catchment,,silty clay,,6.8,25,glucose,NO3 (comp NR),He,"none, direct measurement",1,20,0.17,0.02,NA,NA,3,13.5,0.3,13.8,1.5,0.05,1.55,8.903225806,0.193548387,,
Oehler_2007,site4,France,water catchment,,silt,,5.7,25,glucose,KNO3,N2,acetylene,5.5,NR,0.6,0.33,NA,NA,14,1.33,0.3,1.634,0.035446429,0.05,0.085446429,19.123093,3.510971787,,
Oehler_2007,site6,France,water catchment,,silt,,6,25,glucose,KNO3,N2,acetylene,5.5,NR,0.64,0.33,NA,NA,16,1.33,0.3,1.634,0.214088542,0.05,0.264088542,6.187318805,1.135982645,,
Oehler_2007,site8,France,water catchment,,silt,,6.4,25,glucose,KNO3,N2,acetylene,5.5,NR,0.66,0.34,NA,NA,17,1.98,0.3,2.282917647,0.183921569,0.05,0.233921569,9.759329422,1.28248114,,
Oehler_2007,site10,France,water catchment,,silt,,5.1,25,glucose,KNO3,N2,acetylene,5.5,NR,0.6,0.3,NA,NA,19,1.21,0.3,1.514031579,0.02388664,0.05,0.07388664,20.49127671,4.060273973,,
Oehler_2007,site12,France,water catchment,,silt,,6.1,25,glucose,KNO3,N2,acetylene,5.5,NR,0.69,0.3,NA,NA,16,1.35,0.3,1.6543,0.009583333,0.05,0.059583333,27.76447552,5.034965035,,
Oehler_2007,site21,France,water catchment,,silt,,6,25,glucose,KNO3,N2,acetylene,5.5,NR,0.55,0.27,NA,NA,13,1.33,0.3,1.634,0.031698718,0.05,0.081698718,20.00031385,3.672028246,,
Oehler_2007,site23,France,water catchment,,silt,,6.7,25,glucose,KNO3,N2,acetylene,5.5,NR,0.42,0.37,NA,NA,18,1.73,0.3,2.0255,0.126517094,0.05,0.176517094,11.47480935,1.699552112,,
Oehler_2007,site46,France,water catchment,,silt,,5.8,25,glucose,KNO3,N2,acetylene,5.5,NR,0.55,0.37,NA,NA,17,1.69,0.3,1.9878,0.021425339,0.05,0.071425339,27.8304593,4.200190054,,
Oehler_2007,site49,France,water catchment,,silt,,6.7,25,glucose,KNO3,N2,acetylene,5.5,NR,0.43,0.33,NA,NA,18,1.69,0.3,1.9878,0.203032407,0.05,0.253032407,7.855910713,1.185618882,,
Oehler_2007,site53,France,water catchment,,silt,,5.9,25,glucose,KNO3,N2,acetylene,5.5,NR,0.74,0.31,NA,NA,15,1.69,0.3,1.9878,0.091076923,0.05,0.141076923,14.09018539,2.126499455,,
Oehler_2007,site54,France,water catchment,,silt,,6.1,25,glucose,KNO3,N2,acetylene,5.5,NR,0.62,0.32,NA,NA,16,1.69,0.3,1.9878,0.117109375,0.05,0.167109375,11.89520337,1.795231417,,
Oehler_2007,site58,France,water catchment,,silt,,6.8,25,glucose,KNO3,N2,acetylene,5.5,NR,0.48,0.27,NA,NA,16,1.19,0.3,1.4948,0.029927885,0.05,0.079927885,18.70185865,3.753383459,,
Oehler_2007,site60,France,water catchment,,silt,,6.7,25,glucose,KNO3,N2,acetylene,5.5,NR,0.59,0.42,NA,NA,19,1.2,0.3,1.5006,0.236798246,0.05,0.286798246,5.232249579,1.046031503,,
Oehler_2007,site61,France,water catchment,,silt,,5.2,25,glucose,KNO3,N2,acetylene,5.5,NR,0.69,0.31,NA,NA,21,2.69,0.3,2.993409524,0.022051282,0.05,0.072051282,41.54554143,4.163701068,,
Oehler_2007,site63,France,water catchment,,silt,,5.2,25,glucose,KNO3,N2,acetylene,5.5,NR,0.62,0.34,NA,NA,18,2.61,0.3,2.914511111,0.020769231,0.05,0.070769231,41.18330918,4.239130435,,
Owens_2016,nourine,Czech Republic,pasture,Haplic Phaeozem,sandy loam,,5.5,20,hot water carbon from soil,KNO3,N2,acetylene,48,20,0.67,0.07,NA,NA,6,3,0.3,3.3,0.03,0.05,0.08,41.25,3.75,,
Owens_2016,urine,Czech Republic,pasture,Haplic Phaeozem,sandy loam,,6.5,20,hot water carbon from soil,KNO3,N2,acetylene,48,20,0.81,0.1,NA,NA,6,3.5,0.3,3.8,0.2,0.05,0.25,15.2,1.2,,
Owens_2016,3d-irrigation,Czech Republic,pasture,Haplic Phaeozem,sandy loam,,6,20,hot water carbon from soil,KNO3,N2,acetylene,48,20,0.65,0.07,NA,NA,6,3.1,0.3,3.4,0.1,0.05,0.15,22.66666667,2,,
Owens_2016,6d-irrigation,Czech Republic,pasture,Haplic Phaeozem,sandy loam,,6,20,hot water carbon from soil,KNO3,N2,acetylene,48,20,0.83,0.12,NA,NA,6,3.8,0.3,4.1,0.1,0.05,0.15,27.33333333,2,,
Pfeifer-Meister_2018,Ag-n,USA,wetland,,clay,1.1,5,30,glucose,KNO3,N2,acetylene,24,NR,0.89,0.21,0.29,0.27,5,24.8,0.67,25.472,0.0025,0.299,0.3015,84.48424544,2.228855721,,
Pfeifer-Meister_2018,Ag-c,USA,wetland,,clay,1.1,5,30,glucose,KNO3,N2,acetylene,24,NR,0.1,0.14,0.29,0.27,5,24.8,0.67,25.472,0.0025,0.299,0.3015,84.48424544,2.228855721,,
Pfeifer-Meister_2018,Ag-cn,USA,wetland,,clay,1.1,5,30,glucose,KNO3,N2,acetylene,24,NR,0.53,0.15,0.29,0.27,5,24.8,0.67,25.472,0.0025,0.299,0.3015,84.48424544,2.228855721,,
Pfeifer-Meister_2018,Rest-n,USA,wetland,,clay loam,1.16,5,30,glucose,KNO3,N2,acetylene,24,NR,0.73,0.26,0.16,0.18,5,23,0.67,23.672,0.0002,0.299,0.2992,79.11764706,2.245989305,,
Pfeifer-Meister_2018,Rest-c,USA,wetland,,clay loam,1.16,5,30,glucose,KNO3,N2,acetylene,24,NR,0.41,0.88,0.16,0.18,5,23,0.67,23.672,0.0002,0.299,0.2992,79.11764706,2.245989305,,
Pfeifer-Meister_2018,Rest-cn,USA,wetland,,clay loam,1.16,5,30,glucose,KNO3,N2,acetylene,24,NR,0.73,0.16,0.16,0.18,5,23,0.67,23.672,0.0002,0.299,0.2992,79.11764706,2.245989305,,
Pfeifer-Meister_2018,Ref-n,USA,wetland,,loam,1.3,5.6,30,glucose,KNO3,N2,acetylene,24,NR,0.98,0.19,0.5,0.61,5,17.7,0.67,18.372,0.0002,0.299,0.2992,61.40374332,2.245989305,,
Pfeifer-Meister_2018,Ref-c,USA,wetland,,loam,1.3,5.6,30,glucose,KNO3,N2,acetylene,24,NR,0.09,0.18,0.5,0.61,5,17.7,0.67,18.372,0.0002,0.299,0.2992,61.40374332,2.245989305,,
Pfeifer-Meister_2018,Ref-cn,USA,wetland,,loam,1.3,5.6,30,glucose,KNO3,N2,acetylene,24,NR,0.71,0.21,0.5,0.61,5,17.7,0.67,18.372,0.0002,0.299,0.2992,61.40374332,2.245989305,,
Qin_2012,agsoil,China,ag field,,silt loam,,7.6,10,glucose,KNO3,He,"chloramphenicol, acetylene",8,25,0.47,0.07,NA,NA,3,11.5,0.108,11.608,1,0.021,1.021,11.36924584,0.105778648,,
Sanchez-Garcia_2016,cont_t1,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.3,0.04,NA,NA,3,17,0.072,17.072,1.1,0.014,1.114,15.32495512,0.064631957,,
Sanchez-Garcia_2016,cont_t2,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.37,0.05,NA,NA,3,14,0.072,14.072,1.1,0.014,1.114,12.63195691,0.064631957,,
Sanchez-Garcia_2016,cont_t3,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.43,0.16,NA,NA,3,12,0.072,12.072,1.5,0.014,1.514,7.973579921,0.047556143,,
Sanchez-Garcia_2016,cont_t4,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.25,0.11,NA,NA,3,15,0.072,15.072,1.8,0.014,1.814,8.308710033,0.03969129,,
Sanchez-Garcia_2016,cont_t5,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.08,0.02,NA,NA,3,22,0.072,22.072,1.4,0.014,1.414,15.6096181,0.050919378,,
Sanchez-Garcia_2016,cont_t6,Spain,orchard,Haplic Calcisol,sandy loam,,8.01,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.37,0.15,NA,NA,3,18,0.072,18.072,1.9,0.014,1.914,9.44200627,0.037617555,,
Sanchez-Garcia_2016,comp_t1,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.24,0.06,NA,NA,3,13,0.072,13.072,1.1,0.014,1.114,11.73429084,0.064631957,,
Sanchez-Garcia_2016,comp_t2,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.16,0.03,NA,NA,3,20,0.072,20.072,1.8,0.014,1.814,11.06504961,0.03969129,,
Sanchez-Garcia_2016,comp_t3,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.24,0.08,NA,NA,3,23,0.072,23.072,2.3,0.014,2.314,9.970613656,0.031114952,,
Sanchez-Garcia_2016,comp_t4,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.08,0.03,NA,NA,3,22,0.072,22.072,2.4,0.014,2.414,9.143330572,0.029826015,,
Sanchez-Garcia_2016,comp_t5,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.08,0.02,NA,NA,3,24,0.072,24.072,2,0.014,2.014,11.95233366,0.035749752,,
Sanchez-Garcia_2016,comp_t6,Spain,orchard,Haplic Calcisol,sandy loam,,8.71,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.11,0.04,NA,NA,3,25,0.072,25.072,3.3,0.014,3.314,7.565479783,0.021726011,,
Sanchez-Garcia_2016,biochar_t1,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.25,0.04,NA,NA,3,36,0.072,36.072,1.8,0.014,1.814,19.88533627,0.03969129,,
Sanchez-Garcia_2016,biochar_t2,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.31,0.07,NA,NA,3,28,0.072,28.072,1.4,0.014,1.414,19.85289958,0.050919378,,
Sanchez-Garcia_2016,biochar_t3,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.43,0.16,NA,NA,3,31,0.072,31.072,2,0.014,2.014,15.42800397,0.035749752,,
Sanchez-Garcia_2016,biochar_t4,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.22,0.09,NA,NA,3,24,0.072,24.072,2.1,0.014,2.114,11.38694418,0.034058657,,
Sanchez-Garcia_2016,biochar_t5,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.28,0.07,NA,NA,3,30,0.072,30.072,2,0.014,2.014,14.93147964,0.035749752,,
Sanchez-Garcia_2016,biochar_t6,Spain,orchard,Haplic Calcisol,sandy loam,,9.26,25,glucose,KNO3,He,"chloramphenicol, acetylene",1,25,0.26,0.08,NA,NA,3,30,0.072,30.072,2.8,0.014,2.814,10.68656716,0.025586354,,
Simek_2002,pH5.8,Czech Republic,ag field,Cambisol,sandy loam,,5.8,10,glucose,KNO3,He,acetylene,1,25,1,0.07,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH6.4,Czech Republic,ag field,Cambisol,sandy loam,,6.4,10,glucose,KNO3,He,acetylene,1,25,0.91,0.06,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH7,Czech Republic,ag field,Cambisol,sandy loam,,7,10,glucose,KNO3,He,acetylene,1,25,0.72,0.07,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH7.2,Czech Republic,ag field,Cambisol,sandy loam,,7.2,10,glucose,KNO3,He,acetylene,1,25,0.56,0.05,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH7.4,Czech Republic,ag field,Cambisol,sandy loam,,7.4,10,glucose,KNO3,He,acetylene,1,25,0.52,0.03,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH7.6,Czech Republic,ag field,Cambisol,sandy loam,,7.6,10,glucose,KNO3,He,acetylene,1,25,0.36,0.02,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH8.2,Czech Republic,ag field,Cambisol,sandy loam,,8.2,10,glucose,KNO3,He,acetylene,1,25,0.12,0.01,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH8.4,Czech Republic,ag field,Cambisol,sandy loam,,8.4,10,glucose,KNO3,He,acetylene,1,25,0.19,0.02,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH8.6,Czech Republic,ag field,Cambisol,sandy loam,,8.6,10,glucose,KNO3,He,acetylene,1,25,0.25,0.02,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH9,Czech Republic,ag field,Cambisol,sandy loam,,9,10,glucose,KNO3,He,acetylene,1,25,0.33,0.04,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2002,pH10,Czech Republic,ag field,Cambisol,sandy loam,,10,10,glucose,KNO3,He,acetylene,1,25,0.39,0.06,NA,NA,4,0.127,0.072,0.199,0.012,0.014,0.026,7.653846154,2.769230769,,
Simek_2006,Severeimpact,Czech Republic,pasture,Cambisol,sandy loam,1.08,7.75,25,glucose,KNO3,He,acetylene,1,25,0.1,0.07,NA,NA,3,51.7,0.072,51.772,5,0.014,5.014,10.32548863,0.014359793,,
Simek_2006,Lowimpact,Czech Republic,pasture,Cambisol,sandy loam,1.32,5.72,25,glucose,KNO3,He,acetylene,1,25,0.35,0.15,NA,NA,3,21.9,0.072,21.972,2.7,0.014,2.714,8.095799558,0.026529108,,
Song_2017,CK-13,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.3,0.03,NA,NA,3,20.9,0.72,21.62,0.7,0.14,0.84,25.73809524,0.857142857,,
Song_2017,NPK-13,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.35,0.06,NA,NA,3,20.9,0.72,21.62,1.8,0.14,1.94,11.1443299,0.371134021,,
Song_2017,NPK+NaSiO-13,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.29,0.06,NA,NA,3,20.9,0.72,21.62,1.3,0.14,1.44,15.01388889,0.5,,
Song_2017,NPK+SiF-13,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.27,0.04,NA,NA,3,20.9,0.72,21.62,1.1,0.14,1.24,17.43548387,0.580645161,,
Song_2017,CK-14,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.38,0.08,NA,NA,3,20.9,0.72,21.62,0.8,0.14,0.94,23,0.765957447,,
Song_2017,NPK-14,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.41,0.06,NA,NA,3,20.9,0.72,21.62,1.3,0.14,1.44,15.01388889,0.5,,
Song_2017,NPK+NaSiO-14,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.27,0.04,NA,NA,3,20.9,0.72,21.62,1.2,0.14,1.34,16.13432836,0.537313433,,
Song_2017,NPK+SiF-14,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.31,0.04,NA,NA,3,20.9,0.72,21.62,1.1,0.14,1.24,17.43548387,0.580645161,,
Song_2017,CK-15,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.38,0.04,NA,NA,3,20.9,0.72,21.62,1.3,0.14,1.44,15.01388889,0.5,,
Song_2017,NPK-15,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.47,0.04,NA,NA,3,20.9,0.72,21.62,1.4,0.14,1.54,14.03896104,0.467532468,,
Song_2017,NPK+NaSiO-15,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.36,0.05,NA,NA,3,20.9,0.72,21.62,1.3,0.14,1.44,15.01388889,0.5,,
Song_2017,NPK+SiF-15,China,rice paddy,Ultisol,loam,,6.04,5,glucose,KNO3,N2,acetylene,8,25,0.4,0.05,NA,NA,3,20.9,0.72,21.62,1.3,0.14,1.44,15.01388889,0.5,,
Sun_2018,UC-1d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,24,25,1,0.04,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-1d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,24,25,1,0.07,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-1d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,24,25,1,0.04,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-1d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,24,25,1,0.02,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-3d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,72,25,1,0.15,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-3d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,72,25,1,0.06,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-3d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,72,25,1,0.14,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-3d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,72,25,1,0.02,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-5d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,120,25,1,0.08,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-5d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,120,25,0.64,0.16,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-5d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,120,25,1,0.11,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-5d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,120,25,1,0.09,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-7d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,168,25,1,0.12,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-7d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,168,25,0.79,0.06,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-7d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,168,25,0.96,0.02,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-7d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,168,25,0.99,0.02,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-10d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,240,25,1,0.03,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-10d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,240,25,0.25,0.03,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-10d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,240,25,0.76,0.02,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-10d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,240,25,0,0,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-14d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,336,25,0.99,0.03,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-14d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,336,25,0.39,0.03,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-14d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,336,25,0.53,0.03,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-14d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,336,25,0,0,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-21d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,504,25,0.99,0.09,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-21d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,504,25,0.38,0.03,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-21d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,504,25,0.3,0.02,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-21d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,504,25,0,0,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Sun_2018,UC-28d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,672,25,0.96,0.02,NA,NA,3,9.2,20,29.2,0.5,0.4,0.9,32.44444444,22.22222222,,
Sun_2018,TC-28d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,672,25,0.13,0,NA,NA,3,8.8,20,28.8,0.5,0.4,0.9,32,22.22222222,,
Sun_2018,UWS-28d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,672,25,0.33,0.03,NA,NA,3,9.4,20,29.4,0.5,0.4,0.9,32.66666667,22.22222222,,
Sun_2018,TWS-28d,China,ag field,,loam,1.6,,50,plant residue,KNO3,N2,acetylene,672,25,0,0,NA,NA,3,9,20,29,0.5,0.4,0.9,32.22222222,22.22222222,,
Surey_2020,residue-2h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,plant residue,KNO3,He,acetylene,2,20,0.15,0.15,NA,NA,10,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2020,residue-8h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,plant residue,KNO3,He,acetylene,8,20,0.07,0.05,NA,NA,10,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2020,residue-24h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,plant residue,KNO3,He,acetylene,24,20,0.016,0.01,NA,NA,10,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2020,Omsol-2h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,2,20,0.16,0.08,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2020,Omsol-8h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,8,20,0.13,0.07,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2020,Omsol-24h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,24,20,0,0,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
Surey_2021,Ro-cont-2h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,none,KNO3,He,acetylene,2,20,0.03,0.01,NA,NA,3,13.4,0,13.4,0.0185,0.05,0.0685,195.620438,0,,
Surey_2021,Ro-MOM-2h,Germany,ag field,Haplic Luvisol,silt loam,,6.7,10,organic matter,KNO3,He,acetylene,2,20,0.02,0,NA,NA,3,13.4,2,15.4,0.0185,0.05,0.0685,224.8175182,29.19708029,,
